entry_idx,exit_idx,entry_ts,exit_ts,side,entry,stop,target,exit_price,exit_reason,gross_ret,net_ret,risk_pct,r_multiple
5607,5610,2024-01-29 14:15:00+00:00,2024-01-29 14:30:00+00:00,short,20.35275,20.379075029691354,20.300099940617294,20.300099940617294,target,0.0025868769273295067,0.0023868769273295066,0.0012934384636647778,1.845373392346204
5643,5656,2024-01-29 17:15:00+00:00,2024-01-29 18:20:00+00:00,long,20.28505,20.264151781209215,20.326846437581565,20.264151781209215,stop,-0.0010302276203797422,-0.0012302276203797423,0.0010302276203797169,-1.1941318547955242
5661,5665,2024-01-29 18:45:00+00:00,2024-01-29 19:05:00+00:00,short,20.25785,20.271313045208228,20.23092390958355,20.271313045208228,stop,-0.0006645841097761007,-0.0008645841097761007,0.0006645841097760263,-1.300940085321235
6779,6851,2024-02-02 15:55:00+00:00,2024-02-02 21:55:00+00:00,long,20.350700000000003,20.280939660275404,20.4902206794492,20.39865,time,0.002356184308156317,0.002156184308156317,0.0034279086087750862,0.6290086911908045
6892,6904,2024-02-05 02:20:00+00:00,2024-02-05 03:20:00+00:00,short,20.36245,20.390174912054498,20.307000175891,20.307000175891,target,0.002723141081205749,0.0025231410812057487,0.0013615705406028584,1.853110804112635
7523,7530,2024-02-07 06:55:00+00:00,2024-02-07 07:30:00+00:00,long,20.33565,20.323437274261725,20.360075451476554,20.360075451476554,target,0.0012011148636288382,0.0010011148636288381,0.0006005574318143986,1.6669760607862316
7553,7586,2024-02-07 09:25:00+00:00,2024-02-07 12:10:00+00:00,long,20.341,20.32552589031806,20.371948219363887,20.32552589031806,stop,-0.0007607349531459917,-0.0009607349531459917,0.0007607349531460031,-1.262903653775851
7616,7688,2024-02-07 14:40:00+00:00,2024-02-07 20:40:00+00:00,long,20.4037,20.322589026115764,20.565921947768473,20.35475,time,-0.002399074677632118,-0.002599074677632118,0.003975307119994715,-0.6538047498030212
7779,7785,2024-02-08 04:15:00+00:00,2024-02-08 04:45:00+00:00,long,20.335355,20.32458837201826,20.356888255963483,20.32458837201826,stop,-0.0005294536526035953,-0.0007294536526035953,0.000529453652603633,-1.377747887163867
7799,7821,2024-02-08 05:55:00+00:00,2024-02-08 07:45:00+00:00,long,20.335935,20.320404877818568,20.36699524436286,20.320404877818568,stop,-0.0007636787873993578,-0.0009636787873993578,0.0007636787873993126,-1.261890210960618
7843,7845,2024-02-08 09:35:00+00:00,2024-02-08 09:45:00+00:00,long,20.31565,20.305012339147016,20.336925321705973,20.336925321705973,target,0.0010472380507624557,0.0008472380507624557,0.0005236190253812049,1.6180429053883345
7888,7890,2024-02-08 13:20:00+00:00,2024-02-08 13:30:00+00:00,long,20.2638,20.229660720717835,20.33207855856433,20.229660720717835,stop,-0.0016847422143015933,-0.0018847422143015934,0.0016847422143016163,-1.118712523010039
7944,8016,2024-02-08 18:00:00+00:00,2024-02-09 00:00:00+00:00,long,20.34045,20.311022983350547,20.399304033298908,20.3377,time,-0.0001351985821355095,-0.0003351985821355095,0.0014467239736315305,-0.2316949107177698
8032,8104,2024-02-09 01:20:00+00:00,2024-02-09 07:20:00+00:00,long,20.346615,20.318136268842476,20.403572462315047,20.34035,time,-0.000307913625927414,-0.000507913625927414,0.0013996790698366111,-0.3628786316164788
8197,8200,2024-02-09 15:05:00+00:00,2024-02-09 15:20:00+00:00,long,20.2641,20.227230504341563,20.337838991316872,20.227230504341563,stop,-0.0018194489594127727,-0.002019448959412773,0.0018194489594127712,-1.1099233907361867
8221,8280,2024-02-09 17:05:00+00:00,2024-02-11 23:00:00+00:00,long,20.2249,20.203589563441994,20.267520873116016,20.267520873116016,target,0.0021073465439143124,0.0019073465439143123,0.001053673271957203,1.81018783798247
8306,8378,2024-02-12 01:10:00+00:00,2024-02-12 07:10:00+00:00,short,20.24675,20.268013582346477,20.204222835307043,20.23515,time,0.0005729314581351952,0.0003729314581351952,0.0010502220033574753,0.35509773799050637
8397,8452,2024-02-12 08:45:00+00:00,2024-02-12 13:20:00+00:00,short,20.247300000000003,20.274838342899525,20.19222331420096,20.274838342899525,stop,-0.0013600995144795736,-0.0015600995144795736,0.0013600995144795575,-1.1470480628246515
8742,8814,2024-02-13 13:30:00+00:00,2024-02-13 19:30:00+00:00,short,20.15645,20.29715933170563,19.87503133658874,19.92065,time,0.011698488573136712,0.011498488573136711,0.006980858817184047,1.6471452686000385
8894,8896,2024-02-14 02:10:00+00:00,2024-02-14 02:20:00+00:00,short,19.9235,19.92635284384052,19.917794312318964,19.917794312318964,target,0.00028637978673606845,8.637978673606844e-05,0.00014318989336804298,0.6032533728535707
8899,8970,2024-02-14 02:35:00+00:00,2024-02-14 08:30:00+00:00,short,19.9156,19.938304013706112,19.87019197258778,19.87019197258778,target,0.002280023067957826,0.002080023067957826,0.0011400115339789396,1.8245631768947423
9196,9201,2024-02-15 03:20:00+00:00,2024-02-15 03:45:00+00:00,short,19.925635,19.934056596135385,19.90879180772923,19.90879180772923,target,0.0008453026601545899,0.0006453026601545899,0.0004226513300773022,1.5267967061875056
9318,9319,2024-02-15 13:30:00+00:00,2024-02-15 13:35:00+00:00,short,19.9593,20.00816520955271,19.861569580894574,20.00816520955271,stop,-0.002448242651431176,-0.0026482426514311762,0.002448242651431274,-1.0816912485375125
9330,9343,2024-02-15 14:30:00+00:00,2024-02-15 15:35:00+00:00,long,20.0762,20.011288200576363,20.206023598847274,20.011288200576363,stop,-0.003233271207879862,-0.003433271207879862,0.003233271207879828,-1.0618568582959436
9461,9533,2024-02-16 01:25:00+00:00,2024-02-16 07:25:00+00:00,long,20.0395,20.023269069382692,20.071961861234616,20.04975,time,0.000511489807629939,0.000311489807629939,0.0008099468857660046,0.3845805357357082
9859,9873,2024-02-19 11:35:00+00:00,2024-02-19 12:45:00+00:00,short,20.183865,20.193866926836932,20.163861146326138,20.163861146326138,target,0.000991081424388418,0.0007910814243884181,0.0004955407121941994,1.5964004638270723
9892,9908,2024-02-19 14:20:00+00:00,2024-02-19 15:40:00+00:00,long,20.173735,20.159614274965325,20.201976450069353,20.159614274965325,stop,-0.0006999559097349284,-0.0008999559097349284,0.0006999559097349095,-1.2857322810375749
10037,10096,2024-02-20 02:25:00+00:00,2024-02-20 07:20:00+00:00,long,20.183205,20.16591347378684,20.21778805242632,20.21778805242632,target,0.0017134569274959155,0.0015134569274959154,0.0008567284637479688,1.7665538029498553
10107,10132,2024-02-20 08:15:00+00:00,2024-02-20 10:20:00+00:00,long,20.222965,20.207708586268357,20.253477827463282,20.253477827463282,target,0.0015088206632056789,0.0013088206632056788,0.0007544103316027977,1.7348922816182875
10176,10248,2024-02-20 14:00:00+00:00,2024-02-20 20:00:00+00:00,short,20.286,20.311032219684265,20.235935560631475,20.24125,time,0.0022059548457064038,0.0020059548457064037,0.0012339652806991604,1.6256169241197935
10264,10268,2024-02-20 21:20:00+00:00,2024-02-20 21:40:00+00:00,long,20.246885,20.241159007533238,20.25833698493352,20.241159007533238,stop,-0.00028280856372531193,-0.0004828085637253119,0.000282808563725294,-1.7071921573318964
10543,10615,2024-02-21 20:35:00+00:00,2024-02-22 02:35:00+00:00,long,20.25935,20.240117388717763,20.297815222564477,20.271700000000003,time,0.0006095950758540081,0.0004095950758540081,0.0009493202537217558,0.4314614312891278
10901,10940,2024-02-23 02:25:00+00:00,2024-02-23 05:40:00+00:00,short,20.2592,20.275837771341674,20.22592445731665,20.22592445731665,target,0.0016424904578339339,0.0014424904578339338,0.0008212452289169525,1.7564673806139537
10953,10984,2024-02-23 06:45:00+00:00,2024-02-23 09:20:00+00:00,long,20.2066,20.18003719414053,20.25972561171894,20.18003719414053,stop,-0.0013145608790924301,-0.0015145608790924302,0.0013145608790924755,-1.152142059016609
11032,11063,2024-02-23 13:20:00+00:00,2024-02-23 15:55:00+00:00,short,20.2645,20.2914258991847,20.210648201630608,20.2914258991847,stop,-0.001328722602812693,-0.0015287226028126931,0.001328722602812642,-1.1505205062562873
11068,11140,2024-02-23 16:20:00+00:00,2024-02-25 23:20:00+00:00,long,20.34275,20.26727157708071,20.493706845838577,20.349535,time,0.0003335340600461034,0.0001335340600461034,0.003710335275185966,0.03598975567064375
11164,11236,2024-02-26 01:20:00+00:00,2024-02-26 07:20:00+00:00,long,20.32685,20.297664830725548,20.385220338548905,20.343085,time,0.0007986972895455136,0.0005986972895455136,0.0014357940002731485,0.41697993515409326
11336,11408,2024-02-26 15:40:00+00:00,2024-02-26 21:40:00+00:00,long,20.28495,20.252491488638537,20.349867022722922,20.312415,time,0.0013539594625573415,0.0011539594625573414,0.0016001277479836885,0.721167083872067
11567,11605,2024-02-27 10:55:00+00:00,2024-02-27 14:05:00+00:00,long,20.3651,20.345560458920456,20.404179082159093,20.345560458920456,stop,-0.0009594620738196946,-0.0011594620738196947,0.0009594620738197006,-1.2084501349754524
11650,11673,2024-02-27 17:50:00+00:00,2024-02-27 19:45:00+00:00,long,20.322615,20.296695531282502,20.374453937434993,20.296695531282502,stop,-0.001275400272922389,-0.001475400272922389,0.0012754002729223992,-1.1568135142271099
11684,11744,2024-02-27 20:40:00+00:00,2024-02-28 01:40:00+00:00,long,20.301435,20.287552473166272,20.32920005366746,20.32920005366746,target,0.001367639955867972,0.0011676399558679718,0.0006838199779340356,1.7075253602390106
11748,11756,2024-02-28 02:00:00+00:00,2024-02-28 02:40:00+00:00,short,20.3265,20.336275293517044,20.30694941296591,20.30694941296591,target,0.0009618275174816393,0.0007618275174816393,0.0004809137587407945,1.5841250162861908
11762,11766,2024-02-28 03:10:00+00:00,2024-02-28 03:30:00+00:00,short,20.3059,20.316930895647598,20.283838208704807,20.316930895647598,stop,-0.0005432359879442572,-0.0007432359879442572,0.0005432359879442354,-1.3681641184869147
