ts,open,high,low,close,ret1,ret3,ret6,atr_rel,body_rel,vol_log1p,footprint_raw,footprint_z,fh,fl,cross_up,cross_dn,in_bull_fvg,in_bear_fvg,fvg_width,htf_ret1,htf_atr_rel,htf_vol_log1p,htf_sweep_long,htf_sweep_short,htf_in_bull_fvg,htf_in_bear_fvg,htf_fvg_width,htf_age_long,htf_age_short,htf_long_bias,htf_short_bias,session_ok,vol_regime_ok,long_setup,short_setup,long_ret,short_ret,long_hold_bars,short_hold_bars,y
2024-01-22 17:15:00+00:00,1.272745,1.2733,1.272675,1.27298,0.0001767818629665463,0.001128548340798119,0.0007625726212843187,0.0006440708064336343,0.28662407542264484,7.853507708982545,518.6900051757693,1.555193407462027,0,1,0,0,0,0,0.0002828009866611064,-0.0011910283724185788,0.002137381727924735,10.451448240011166,0,1,0,0,0.0006139339391334787,37.0,5.0,0,1,1,1,False,False,0.0,0.0,1,1,0
2024-01-22 17:30:00+00:00,1.272985,1.273215,1.272775,1.272915,-5.106128925824738e-05,0.0002514547047569593,0.0012546015165342261,0.0006043116425558577,-0.09099922085286255,7.020655281693906,-122.5999975502491,-0.9473381599377213,0,0,0,0,0,0,0.00028281542758146075,-0.0011910283724185788,0.002137381727924735,10.451448240011166,0,1,0,0,0.0006139339391334787,38.0,6.0,0,1,1,1,False,True,0.0,0.0015829807960469067,1,16,2
2024-01-22 17:45:00+00:00,1.272905,1.273035,1.2721300000000002,1.2721300000000002,-0.0006166947518096988,-0.0004910607304625669,0.0003302639752775782,0.0006189139793516835,-0.9843281726139409,7.4722846787835975,-401.3600005432964,-1.7856717169570688,1,0,0,0,1,0,0.00028298994599597127,-0.0011910283724185788,0.002137381727924735,10.451448240011166,0,1,0,0,0.0006139339391334787,39.0,7.0,0,1,1,1,False,True,0.0,0.000959021483653566,1,16,2
2024-01-22 18:00:00+00:00,1.272135,1.2721749999999998,1.27155,1.271825,-0.00023975537091347476,-0.0009073198322047116,0.00022020455430205033,0.000602043390517999,-0.404861558714258,7.5649228727469975,-267.74999868124723,-1.2047580628756493,0,0,0,0,0,0,0.0004717630177105216,-0.0011910283724185788,0.002137381727924735,10.451448240011166,0,1,0,0,0.0006139339391334787,40.0,8.0,0,1,0,1,False,False,0.0,0.0,1,1,0
2024-01-23 08:00:00+00:00,1.274235,1.274425,1.2736,1.27374,-0.0004002354326074764,-0.00020015777141979552,-0.0005257334766676225,0.00048826696853219585,-0.7959156893407524,8.15294390477476,-14.460003249347224,0.8661511855598684,0,0,0,0,0,0,0.00015309246785041853,-0.002817343535413186,0.002145092475602632,10.392572640658068,0,1,0,0,0.000901106511575739,96.0,0.0,0,1,1,1,False,False,0.0,0.0,1,1,0
2024-01-23 08:15:00+00:00,1.27376,1.273795,1.273235,1.27373,-7.85089578725362e-06,-0.00028647785290736305,-0.0006747267748843377,0.0004817885104104188,-0.048886330257836216,7.884282779300167,140.93999794870615,1.1960951262248687,0,0,0,0,0,0,1.1776436136454736e-05,-0.002817343535413186,0.002145092475602632,10.392572640658068,0,1,0,0,0.000901106511575739,97.0,1.0,0,1,1,1,False,False,0.0,0.0,1,1,0
2024-01-23 08:30:00+00:00,1.27375,1.274155,1.272915,1.273175,-0.00043572813704639834,-0.000843633509907904,-0.0011179978032324067,0.0005475911393036402,-0.8247519095030342,7.758141208840218,24.959999181330193,0.7799234044785172,1,0,0,1,0,0,1.1781569697870667e-05,-0.002817343535413186,0.002145092475602632,10.392572640658068,0,1,0,0,0.000901106511575739,98.0,2.0,0,1,1,1,False,False,0.0,0.0,1,1,0
2024-01-23 08:45:00+00:00,1.273195,1.273285,1.272725,1.273145,-2.3563139395554877e-05,-0.0004671282993390369,-0.0006671925713994664,0.00053323758797711,-0.07364976740461962,7.458595516554622,23.260000303387642,0.6943228471977584,0,0,0,0,0,0,1.1781847315181292e-05,-0.002817343535413186,0.002145092475602632,10.392572640658068,0,1,0,0,0.000901106511575739,99.0,3.0,0,1,1,1,False,False,0.0,0.0,1,1,0
2024-01-23 09:00:00+00:00,1.273135,1.27314,1.272205,1.272685,-0.00036130998433003825,-0.0008204250508349054,-0.0011066678701352473,0.0005607857401889147,-0.6305138428965918,7.646095672514992,1.940001815557487,0.5989407965651016,1,0,0,0,0,0,1.178610575286617e-05,-0.002817343535413186,0.002145092475602632,10.392572640658068,0,1,0,0,0.000901106511575739,100.0,4.0,0,1,1,1,False,False,0.0,0.0,1,1,0
2024-01-23 09:15:00+00:00,1.272685,1.2732,1.27251,1.273035,0.0002750091342318406,-0.00010996131717955215,-0.000953502060035416,0.0005581489273942116,0.49258094232585986,7.533083884081962,105.51000183075666,0.8601131804725548,0,0,0,0,0,0,1.17828653572655e-05,-0.002817343535413186,0.002145092475602632,10.392572640658068,0,1,0,0,0.000901106511575739,101.0,5.0,0,1,1,1,False,False,0.0,0.0,1,1,0
