ts,open,high,low,close,ret1,ret3,ret6,atr_rel,body_rel,vol_log1p,footprint_raw,footprint_z,fh,fl,cross_up,cross_dn,in_bull_fvg,in_bear_fvg,fvg_width,htf_ret1,htf_atr_rel,htf_vol_log1p,htf_sweep_long,htf_sweep_short,htf_in_bull_fvg,htf_in_bear_fvg,htf_fvg_width,htf_age_long,htf_age_short,htf_long_bias,htf_short_bias,long_setup,short_setup,long_ret,short_ret,long_hold_bars,short_hold_bars,y
2024-02-15 08:30:00+00:00,19.9549,19.956635,19.9497,19.9563,6.0135003081773775e-05,2.0044197455382218e-05,0.0007780536222619094,0.00036643724066257846,0.19144693042425445,0.22561249760235844,0.0178099992481293,0.559366860284293,0,0,0,0,0,0,0.00010021897846789192,0.0006419418741694383,0.0011996924112957607,0.9926034054584579,0,0,0,0,7.26733258823232e-05,210.0,18.0,0,1,False,False,0.0,0.0,1,1,0
2024-02-16 01:00:00+00:00,20.026565,20.0334,20.025,20.027700000000003,5.642503933533938e-05,7.489632476431751e-07,-3.4950370473851855e-05,0.00021267825623334032,0.2664659328563149,0.3123478546076831,0.0378699997090734,3.572269188275052,0,1,0,0,0,0,1.0735131842434808e-05,0.0014670510227163813,0.0013825089716582634,1.095290105765326,1,0,0,0,9.473497889648857e-05,0.0,216.0,1,0,False,False,0.0,0.0,1,1,0
2024-02-16 01:05:00+00:00,20.0278,20.030900000000003,20.0254,20.030135,0.0001215816094708444,0.00017152101943906928,0.00010560205152576607,0.0002209102503494205,0.52770005640346,0.21938449516206593,0.0332899999048095,2.4618212720608024,0,0,0,0,0,0,1.0733826806495895e-05,0.0014670510227163813,0.0013825089716582634,1.095290105765326,1,0,0,0,9.473497889648857e-05,1.0,217.0,1,0,False,False,0.0,0.0,1,1,0
2024-02-16 01:10:00+00:00,20.03035,20.03345,20.0259,20.03235,0.00011058337849445543,0.0002886165728830381,0.00023966985477508196,0.00024168643148364522,0.41309108903936426,0.28344812096193434,-0.013279999489896,-1.069206915178455,1,0,0,0,0,0,1.0732639954909516e-05,0.0014670510227163813,0.0013825089716582634,1.095290105765326,1,0,0,0,9.473497889648857e-05,2.0,218.0,1,0,False,False,0.0,0.0,1,1,0
2024-02-16 01:15:00+00:00,20.032085,20.0349,20.02975,20.030165,-0.00010907357349487778,0.00012307953484413936,0.00012382859027382231,0.0002437660512349201,-0.39322713539614085,0.15040940293389274,-0.0340699995140312,-2.1823845982929684,0,0,0,0,0,0,1.0733810730003056e-05,0.0014670510227163813,0.0013825089716582634,1.095290105765326,1,0,0,0,9.473497889648857e-05,3.0,219.0,1,0,False,False,0.0,0.0,1,1,0
2024-02-16 01:20:00+00:00,20.0301,20.033015,20.029315,20.033015,0.0001422853980483918,0.00014378335443065993,0.0003153290357371663,0.0002358598708489872,0.616933262718567,0.0871130376681673,-0.0016199996025534,-0.08902837715608525,0,0,0,0,0,0,1.073228368274729e-05,0.0014670510227163813,0.0013825089716582634,1.095290105765326,1,0,0,0,9.473497889648857e-05,4.0,220.0,1,0,False,False,0.0,0.0,1,1,0
2024-02-16 01:25:00+00:00,20.032965,20.03965,20.032265,20.0395,0.0003237156264297436,0.00035692267756903817,0.000645642264252011,0.0002534820273227399,1.2865051780872008,0.07159481637097512,-0.0026999998372048,-0.14587019173688687,1,0,1,0,0,0,1.0728810599103355e-05,0.0014670510227163813,0.0013825089716582634,1.095290105765326,1,0,0,0,9.473497889648857e-05,5.0,221.0,1,0,False,False,0.0,0.0,1,1,0
2024-02-16 01:30:00+00:00,20.0403,20.043065,20.0397,20.041065,7.809576087214332e-05,0.0005441792416587266,0.000667325753830772,0.00024338523634660062,0.15683623492537957,0.06849007809025229,-0.0083699998504016,-0.5042888700238999,0,1,0,0,0,0,0.00033356510744317265,0.0014670510227163813,0.0013825089716582634,1.095290105765326,1,0,0,0,9.473497889648857e-05,6.0,222.0,1,0,False,False,0.0,0.0,1,1,0
2024-02-16 01:35:00+00:00,20.041165,20.049015,20.038865,20.042065,4.989754786000056e-05,0.00045175426664445517,0.000595602575818921,0.0002784479923986924,0.16127087863735592,0.15594335694989905,-0.007299999371753,-0.422214367584002,0,0,0,0,0,0,0.000333548464192717,0.0014670510227163813,0.0013825089716582634,1.095290105765326,1,0,0,0,9.473497889648857e-05,7.0,223.0,1,0,False,False,0.0,0.0,1,1,0
2024-02-16 01:40:00+00:00,20.042215,20.042865,20.036065,20.042865,3.99160465749393e-05,0.0001679183612364188,0.0005249009726766563,0.00028654834165361536,0.11317634278513919,0.12917566898163635,-0.0098099993483629,-0.5387598012888339,0,0,0,0,0,0,0.0003335351507881038,0.0014670510227163813,0.0013825089716582634,1.095290105765326,1,0,0,0,9.473497889648857e-05,8.0,224.0,1,0,False,False,0.0,0.0,1,1,0
2024-02-16 01:45:00+00:00,20.043015,20.0445,20.040665,20.043915,5.238772001914249e-05,0.00014220801140063521,0.0006864646397071184,0.0002738395383688991,0.1639697758516976,0.11047640585674696,-0.0143699997133808,-0.7561458641234083,1,0,0,0,0,0,0.0003335176785573381,0.0014670510227163813,0.0013825089716582634,1.095290105765326,1,0,0,0,9.473497889648857e-05,9.0,225.0,1,0,False,False,0.0,0.0,1,1,0
2024-02-16 01:50:00+00:00,20.043865,20.046395,20.043765,20.046295,0.00011873927823002894,0.00021105609626559385,0.0006629057084019951,0.0002547922649353091,0.4757577997268935,0.1231021961121842,-0.0098199996718904,-0.42385516859548217,0,1,0,0,0,0,4.4896076806283174e-05,0.0014670510227163813,0.0013825089716582634,1.095290105765326,1,0,0,0,9.473497889648857e-05,10.0,226.0,1,0,False,False,0.0,0.0,1,1,0
2024-02-16 01:55:00+00:00,20.04625,20.05705,20.046215,20.05595,0.0004816351350709347,0.0006528507775709347,0.0008208787644401472,0.0002927454837955717,1.652107459255288,0.09304397626313195,-0.002749999781372,0.026245373189570348,0,0,1,0,0,0,8.551078358296236e-05,0.0014670510227163813,0.0013825089716582634,1.095290105765326,1,0,0,0,9.473497889648857e-05,11.0,227.0,1,0,False,False,0.0,0.0,1,1,0
2024-02-16 02:00:00+00:00,20.0558,20.0571,20.0484,20.0484,-0.00037644688982563235,0.0002237586818742976,0.00036599851355201274,0.00031166827681837104,-1.1842936513967912,0.03681397224469231,-0.0089399997814325,-0.3168329646000419,0,0,0,0,1,0,0.00010000798068675699,-0.0004911260748056145,0.001306415048419003,0.528237152884439,0,1,0,0,0.00016038032335452497,12.0,0.0,0,1,False,False,0.0,0.0,1,1,0
2024-02-16 02:05:00+00:00,20.04875,20.0518,20.045815,20.0477,-3.4915504479204884e-05,7.008776434735964e-05,0.0002811586530628851,0.0003099270029398153,-0.1689916816411619,0.05169071481329027,-0.006829999940237,-0.17235012077207612,0,0,0,0,1,0,0.00010001147263777785,-0.0004911260748056145,0.001306415048419003,0.528237152884439,0,1,0,0,0.00016038032335452497,13.0,1.0,0,1,False,False,0.0,0.0,1,1,0
2024-02-16 02:10:00+00:00,20.047745,20.0487,20.04135,20.04145,-0.0003117564608408063,-0.0007229774705260761,-7.059868935888058e-05,0.00031758582504051,-0.9890209352740736,0.1009035965772614,-0.0168699995119823,-0.8307527613796059,1,0,0,0,0,0,0.00010004266158388632,-0.0004911260748056145,0.001306415048419003,0.528237152884439,0,1,0,0,0.00016038032335452497,14.0,2.0,0,1,False,False,0.0,0.0,1,1,0
2024-02-16 02:15:00+00:00,20.041415,20.0452,20.0413,20.04275,6.48655661141806e-05,-0.0002818180004389159,-5.812237778879403e-05,0.00030116773939823104,0.22116454544932415,0.09409125406477685,-0.002709999695071,0.08425346660234789,0,0,0,0,0,0,3.068441206919108e-05,-0.0004911260748056145,0.001306415048419003,0.528237152884439,0,1,0,0,0.00016038032335452497,15.0,3.0,0,1,False,False,0.0,0.0,1,1,0
2024-02-16 02:20:00+00:00,20.04235,20.044600000000003,20.04195,20.0442,7.234536178901685e-05,-0.0001745836180708782,-0.0001045080898989248,0.0002786208685961219,0.3312602757703981,0.03493268583789973,-0.0075899999646935,-0.19595255654338659,0,0,0,0,0,0,3.068219235488468e-05,-0.0004911260748056145,0.001306415048419003,0.528237152884439,0,1,0,0,0.00016038032335452497,16.0,4.0,0,1,False,False,0.0,0.0,1,1,0
2024-02-16 02:25:00+00:00,20.0436,20.05295,20.0434,20.05275,0.0004265573083486185,0.0005638314593006122,-0.00015955364866782062,0.00030486764952799574,1.4967036304627586,0.07402153921702928,0.0160699997941264,1.2382945690755904,0,1,0,0,0,0,3.066911022177904e-05,-0.0004911260748056145,0.001306415048419003,0.528237152884439,0,1,0,0,0.00016038032335452497,17.0,5.0,0,1,False,False,0.0,0.0,1,1,0
2024-02-16 02:30:00+00:00,20.052585,20.052835,20.0479,20.04895,-0.00018950019324026623,0.0003093387883399412,2.743361066226413e-05,0.00029708838241054587,-0.6102771553849525,0.02242663202977612,-0.0028799999126931,0.03441317522790176,0,0,0,0,0,0,0.0001645971484788828,-0.0004911260748056145,0.001306415048419003,0.528237152884439,0,1,0,0,0.00016038032335452497,18.0,6.0,0,1,False,False,0.0,0.0,1,1,0
2024-02-16 02:35:00+00:00,20.04855,20.04855,20.045,20.0471,-9.227415899593083e-05,0.00014468025663294526,-2.9928620240649018e-05,0.0002837718227537079,-0.2548867006154499,0.01895913391957036,-0.0004199999821139,0.1736161365016229,1,0,0,0,1,0,0.00016461233794392693,-0.0004911260748056145,0.001306415048419003,0.528237152884439,0,1,0,0,0.00016038032335452497,19.0,7.0,0,1,False,False,0.0,0.0,1,1,0
2024-02-16 02:40:00+00:00,20.047400000000003,20.048,20.04415,20.04445,-0.00013218869562181546,-0.0004139083168143154,0.00014968976795581845,0.0002715778429208935,-0.5419179510436943,0.01612922151852117,-0.0029399999330053,0.1783978717096246,0,0,0,0,0,0,0.00016463410071095478,-0.0004911260748056145,0.001306415048419003,0.528237152884439,0,1,0,0,0.00016038032335452497,20.0,8.0,0,1,False,False,0.0,0.0,1,1,0
2024-02-16 02:45:00+00:00,20.04435,20.048135,20.0426,20.046835,0.00011898555460487792,-0.00010549180879793063,0.00020381434683369726,0.0002721532531725837,0.4554776246992226,0.06638681110790318,0.0146399997756816,2.030681313767961,0,0,0,0,1,0,0.000164614513961715,-0.0004911260748056145,0.001306415048419003,0.528237152884439,0,1,0,0,0.00016038032335452497,21.0,9.0,0,1,False,False,0.0,0.0,1,1,0
2024-02-16 02:50:00+00:00,20.04705,20.04705,20.04145,20.045535,-6.484814186380472e-05,-7.806615420680174e-05,6.660280779491323e-05,0.00027312997697102057,-0.27671048332651893,0.021193815527098064,5.999996210448444e-05,0.542669239862407,0,0,0,0,1,0,0.0001646251895993645,-0.0004911260748056145,0.001306415048419003,0.528237152884439,0,1,0,0,0.00016038032335452497,22.0,10.0,0,1,False,False,0.0,0.0,1,1,0
2024-02-16 02:55:00+00:00,20.0447,20.05275,20.040915,20.046100000000003,2.8185827916304973e-05,8.23170503556625e-05,-0.00033162533817043816,0.00031542452868799016,0.22141277768125264,0.1310633479514901,-0.005680000045686,-0.21053257151587246,1,0,0,0,1,0,0.00016462054963288107,-0.0004911260748056145,0.001306415048419003,0.528237152884439,0,1,0,0,0.00016038032335452497,23.0,11.0,0,1,False,False,0.0,0.0,1,1,0
2024-02-16 03:00:00+00:00,20.04635,20.0491,20.04185,20.043185,-0.0001454148188426707,-0.00018207362907907143,-0.00028754623060056606,0.00032163687683674897,-0.49095438447489603,0.058391541178287557,0.0112299997126683,1.729765354214719,0,0,0,0,0,0,0.00016464449138176878,-0.0001364355161354025,0.0012330625691759358,0.4831604432401628,0,0,0,0,0.00016040220791255076,24.0,12.0,0,1,False,False,0.0,0.0,1,1,0
2024-02-16 03:05:00+00:00,20.044605,20.049235000000003,20.044605,20.048285,0.0002544505775903261,0.00013718765799963784,5.91107940799418e-05,0.0003189172424753487,0.5755626331976645,0.07333410067684103,0.0118699997256044,1.599630590098879,1,1,0,0,0,0,0.00016460260815305138,-0.0001364355161354025,0.0012330625691759358,0.4831604432401628,0,0,0,0,0.00016040220791255076,25.0,13.0,0,1,False,False,0.0,0.0,1,1,0
2024-02-16 03:10:00+00:00,20.04815,20.04915,20.0452,20.04765,-3.167353217492508e-05,7.732177331232215e-05,0.00015964518856836918,0.00030267444144751,-0.08240067759576739,0.03156649378040816,0.0042299999040551,0.6883339501139227,0,0,0,0,1,0,0.00016460782186419342,-0.0001364355161354025,0.0012330625691759358,0.4831604432401628,0,0,0,0,0.00016040220791255076,26.0,14.0,0,1,False,False,0.0,0.0,1,1,0
2024-02-16 03:15:00+00:00,20.0469,20.0471,20.04,20.04,-0.000381590859776626,-0.00015890688031872102,-0.00034095157664548736,0.0003133161891520623,-1.0989262256845398,0.01595208581414055,-0.0031199999211821,-0.1426238987461025,1,0,0,1,0,0,0.00016467065868242003,-0.0001364355161354025,0.0012330625691759358,0.4831604432401628,0,0,0,0,0.00016040220791255076,27.0,15.0,0,1,False,False,0.0,0.0,1,1,0
2024-02-16 03:20:00+00:00,20.0402,20.0444,20.03985,20.043935,0.00019635728542932718,-0.00021697616529292585,-7.981827374525796e-05,0.00030175423338079196,0.6175245796725259,0.05180466293823735,0.009289999739849,1.1111942740315042,0,0,0,0,0,0,3.9912322605399005e-05,-0.0001364355161354025,0.0012330625691759358,0.4831604432401628,0,0,0,0,0.00016040220791255076,28.0,16.0,0,1,False,False,0.0,0.0,1,1,0
2024-02-16 03:25:00+00:00,20.044135,20.044985,20.0436,20.044285,1.7461641139693285e-05,-0.0001678500971437069,-9.054130229846358e-05,0.0002707287026972877,0.027641804284095444,0.03728615068497437,0.0008499999676132,0.11210581137969601,0,0,0,0,0,0,3.991162568291403e-05,-0.0001364355161354025,0.0012330625691759358,0.4831604432401628,0,0,0,0,0.00016040220791255076,29.0,17.0,0,1,False,False,0.0,0.0,1,1,0
2024-02-16 03:30:00+00:00,20.044185,20.047985,20.043985,20.04585,7.80771177422146e-05,0.00029191616766488515,0.00013296289985853527,0.0002612188975742557,0.31796928420916715,0.04145859151082921,0.0050099999061785,0.5231359652651156,0,1,0,0,0,0,3.9908509741500025e-05,-0.0001364355161354025,0.0012330625691759358,0.4831604432401628,0,0,0,0,0.00016040220791255076,30.0,18.0,0,1,False,False,0.0,0.0,1,1,0
2024-02-16 07:00:00+00:00,20.0379,20.0421,20.0357,20.0363,-8.98288759911825e-05,-9.481889590889914e-05,-7.98486867386039e-05,0.00024117408364608683,-0.33110963598058446,0.06801372408149042,-0.0088199997553601,-1.3176470363594874,1,0,0,0,0,0,5.01589614850426e-05,0.0007136405148191471,0.0011324486464266829,0.8241008700254463,0,1,0,0,0.00016032993556866726,72.0,0.0,0,1,False,False,0.0,0.0,1,1,0
2024-02-16 07:05:00+00:00,20.0357,20.039185,20.0346,20.038785,0.00012402489481599943,4.6661692746585715e-05,0.00015397515434956155,0.00023949912398398793,0.6428058986536489,0.08735131856983408,0.0157599997037323,1.8110453943009577,0,1,0,0,0,0,5.015274129657856e-05,0.0007136405148191471,0.0011324486464266829,0.8241008700254463,0,1,0,0,0.00016032993556866726,73.0,1.0,0,1,False,False,0.0,0.0,1,1,0
2024-02-16 07:10:00+00:00,20.038685,20.047985,20.037785,20.0432,0.00022032273912797606,0.00025451514864172076,0.00018787954850019162,0.00027537362261397517,0.8180283529330983,0.12639473558598535,0.0110699999058851,1.104459609272648,1,0,1,0,0,0,5.014169394122492e-05,0.0007136405148191471,0.0011324486464266829,0.8241008700254463,0,1,0,0,0.00016032993556866726,74.0,2.0,0,1,False,False,0.0,0.0,1,1,0
2024-02-16 07:15:00+00:00,20.0422,20.0457,20.039900000000003,20.04485,8.232218408243952e-05,0.0004267254932297515,0.00033186613568059187,0.0002772176451177809,0.47689436758596904,0.06275881209588274,-0.0056099998910212,-0.8774328926676672,0,1,0,0,0,0,3.56700100027236e-05,0.0007136405148191471,0.0011324486464266829,0.8241008700254463,0,1,0,0,0.00016032993556866726,75.0,3.0,0,1,False,False,0.0,0.0,1,1,0
