ts,symbol,side,price,quantity,signed_qty,fee,cash_flow,position_qty,avg_cost,realized_pnl_trade,realized_pnl_cum
2024-06-05 09:05:00+00:00,GBPUSD,sell,1.27693,1.0,-1.0,0.0,1.27693,-1.0,1.27693,0.0,0.03904282400422554
2024-06-05 11:55:00+00:00,GBPUSD,buy,1.277891372503832,1.0,1.0,0.0,-1.277891372503832,0.0,0.0,-0.000961372503831992,0.03808145150039355
2024-06-05 13:25:00+00:00,GBPUSD,sell,1.278685,1.0,-1.0,0.0,1.278685,-1.0,1.278685,0.0,0.03808145150039355
2024-06-05 13:55:00+00:00,GBPUSD,buy,1.2794003226925232,1.0,1.0,0.0,-1.2794003226925232,0.0,0.0,-0.0007153226925231682,0.03736612880787038
2024-06-05 14:00:00+00:00,GBPUSD,sell,1.27697,1.0,-1.0,0.0,1.27697,-1.0,1.27697,0.0,0.03736612880787038
2024-06-05 18:50:00+00:00,GBPUSD,buy,1.2792441465179172,1.0,1.0,0.0,-1.2792441465179172,0.0,0.0,-0.0022741465179172415,0.03509198228995314
2024-06-05 19:45:00+00:00,GBPUSD,sell,1.278945,1.0,-1.0,0.0,1.278945,-1.0,1.278945,0.0,0.03509198228995314
2024-06-05 23:40:00+00:00,GBPUSD,buy,1.2793736913305722,1.0,1.0,0.0,-1.2793736913305722,0.0,0.0,-0.0004286913305722173,0.03466329095938092
2024-06-06 00:40:00+00:00,GBPUSD,buy,1.27997,1.0,1.0,0.0,-1.27997,1.0,1.27997,0.0,0.03466329095938092
2024-06-06 01:30:00+00:00,GBPUSD,sell,1.2807763140223165,1.0,-1.0,0.0,1.2807763140223165,0.0,0.0,0.0008063140223164567,0.03546960498169738
2024-06-06 02:15:00+00:00,GBPUSD,sell,1.280245,1.0,-1.0,0.0,1.280245,-1.0,1.280245,0.0,0.03546960498169738
2024-06-06 06:30:00+00:00,GBPUSD,buy,1.278852278800074,1.0,1.0,0.0,-1.278852278800074,0.0,0.0,0.0013927211999260614,0.03686232618162344
2024-06-06 06:40:00+00:00,GBPUSD,buy,1.27949,1.0,1.0,0.0,-1.27949,1.0,1.27949,0.0,0.03686232618162344
2024-06-06 07:50:00+00:00,GBPUSD,sell,1.2787798424841694,1.0,-1.0,0.0,1.2787798424841694,0.0,0.0,-0.0007101575158305895,0.03615216866579285
