entry_idx,exit_idx,entry_ts,exit_ts,side,entry,stop,target,exit_price,exit_reason,gross_ret,net_ret,risk_pct,r_multiple
2144,2154,2024-01-11 08:40:00+00:00,2024-01-11 09:30:00+00:00,short,1.09754,1.0981979968588254,1.0962240062823492,1.0962240062823492,target,0.001199039413279479,0.001099039413279479,0.0005995197066397523,1.8331998085705716
2156,2171,2024-01-11 09:40:00+00:00,2024-01-11 10:55:00+00:00,short,1.095955,1.0969421195574198,1.0939807608851604,1.0969421195574198,stop,-0.0009006935115216663,-0.0010006935115216664,0.0009006935115217443,-1.1110255570953809
2184,2191,2024-01-11 12:00:00+00:00,2024-01-11 12:35:00+00:00,short,1.09768,1.0982991873647892,1.0964416252704217,1.0982991873647892,stop,-0.0005640873157835014,-0.0006640873157835014,0.0005640873157834381,-1.177277517194124
2201,2202,2024-01-11 13:25:00+00:00,2024-01-11 13:30:00+00:00,long,1.098805,1.0982333337962862,1.0999483324074277,1.0982333337962862,stop,-0.0005202617422689348,-0.0006202617422689349,0.0005202617422689648,-1.1922109405385823
2206,2278,2024-01-11 13:50:00+00:00,2024-01-11 19:50:00+00:00,short,1.09375,1.100223295600692,1.0808034087986158,1.098155,time,-0.004027428571428571,-0.004127428571428571,0.005918441692061346,-0.6973843429542407
2282,2328,2024-01-11 20:10:00+00:00,2024-01-12 00:00:00+00:00,short,1.096585,1.0983788319476955,1.0929973361046088,1.0983788319476955,stop,-0.0016358348397027545,-0.0017358348397027545,0.0016358348397028564,-1.0611308651165126
2347,2412,2024-01-12 01:35:00+00:00,2024-01-12 07:00:00+00:00,long,1.0981299999999998,1.0972313948662873,1.099927210267425,1.0972313948662873,stop,-0.0008183048762100409,-0.0009183048762100409,0.0008183048762100461,-1.1222038408727784
2418,2425,2024-01-12 07:30:00+00:00,2024-01-12 08:05:00+00:00,short,1.096515,1.0970101035319142,1.0955247929361713,1.0970101035319142,stop,-0.00045152463205178073,-0.0005515246320517808,0.000451524632051807,-1.2214718570813832
2432,2438,2024-01-12 08:40:00+00:00,2024-01-12 09:10:00+00:00,short,1.09734,1.097807060348239,1.0964058793035218,1.097807060348239,stop,-0.0004256295662594667,-0.0005256295662594667,0.0004256295662593798,-1.2349460815045932
2440,2468,2024-01-12 09:20:00+00:00,2024-01-12 11:40:00+00:00,short,1.09706,1.0980501889761487,1.0950796220477024,1.0950796220477024,target,0.001805168315586747,0.001705168315586747,0.0009025841577933531,1.889207005213068
2474,2490,2024-01-12 12:10:00+00:00,2024-01-12 13:30:00+00:00,short,1.094645,1.0953371869167776,1.093260626166445,1.0953371869167776,stop,-0.0006323391755111984,-0.0007323391755111985,0.0006323391755112627,-1.15814297566008
